google_url,place_name,total_rating,place_category,total_reviews,cost,address,district,eat_in,to_go_1,to_go_2,delivery,opening_hour,website,phone,close,place_acquisition_date,file_name_1,monday,tuesday,wednesday,thursday,friday,saturday,sunday,new_district,new_rating,new_review,latitude,longitude,new_place_category
"https://www.google.com.tw/maps/place/%E6%9D%BE%E5%B1%B1%E6%85%88%E7%A5%90%E5%AE%AE/@23.546162,120.6402133,8z/data=!4m5!3m4!1s0x3442ab9c6d479ecb:0xe9dd0be65263781!8m2!3d25.0510083!4d121.5776368?hl=zh-TW",松山慈祐宮,4.7,寺廟,3704.0,, 105台北市松山區八德路四段761號,Plus Code: 3H2H+F2 松山區 台北市,0,0,0,0,星期三、05:30 到 22:30; 星期四、05:30 到 22:30; 星期五、05:30 到 22:30; 星期六、05:30 到 22:30; 星期日、05:30 到 22:30; 星期一、05:30 到 22:30; 星期二、05:30 到 22:30. 隱藏本週營業時間,http://www.ssjyg.org.tw/, 02 2766 3012,,2022-11-23,a39,"[0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]",松山區,5,3001 up,25.0510083,121.5776368,寺廟/教堂
"https://www.google.com.tw/maps/place/%E5%A3%AB%E6%9E%97%E6%85%88%E8%AB%B4%E5%AE%AE/@23.546162,120.6402133,8z/data=!4m5!3m4!1s0x3442aebabca02d47:0x72e92503124a0b96!8m2!3d25.0894903!4d121.5246627?hl=zh-TW",士林慈諴宮,4.5,寺廟,1403.0,, 111台北市士林區大南路84號,Plus Code: 3GQF+QV 士林區 台北市,0,0,0,0,星期三、06:00 到 22:00; 星期四、06:00 到 22:00; 星期五、06:00 到 22:00; 星期六、06:00 到 22:00; 星期日、06:00 到 22:00; 星期一、06:00 到 22:00; 星期二、06:00 到 22:00. 隱藏本週營業時間,http://www.cixian.org.tw/, 02 2880 2972,,2022-11-23,a40,"[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]",士林區,4,1001-2000,25.0894903,121.5246627,寺廟/教堂
"https://www.google.com.tw/maps/place/%E8%89%8B%E8%88%BA%E6%B8%85%E6%B0%B4%E5%B7%96/@23.546162,120.6402133,8z/data=!4m5!3m4!1s0x3442a9a807e037bb:0xbdd35b49f8d699f4!8m2!3d25.040278!4d121.502132?hl=zh-TW",艋舺清水巖,4.4,寺廟,359.0,, 108台北市萬華區康定路81號,Plus Code: 2GR2+4V 萬華區 台北市,0,0,0,0,,https://www.facebook.com/pages/%E8%89%8B%E8%88%BA%E6%B8%85%E6%B0%B4%E5%B7%96/619589121446757/, 02 2371 1517,,2022-11-23,a41,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",萬華區,4,201-500,25.040278,121.502132,寺廟/教堂
"https://www.google.com.tw/maps/place/%E8%89%8B%E8%88%BA%E9%9D%92%E5%B1%B1%E5%AE%AE/@23.546162,120.6402133,8z/data=!4m5!3m4!1s0x3442a9a9b402bc09:0x1453f96df48e2ca0!8m2!3d25.0400064!4d121.4995238?hl=zh-TW",艋舺青山宮,4.1,寺廟,1366.0,, 108台北市萬華區貴陽街二段218號,Plus Code: 2FQX+XR 萬華區 台北市,0,0,0,0,星期三、06:00 到 21:00; 星期四、06:00 到 21:00; 星期五、06:00 到 21:00; 星期六、06:00 到 21:00; 星期日、06:00 到 21:00; 星期一、06:00 到 21:00; 星期二、06:00 到 21:00. 隱藏本週營業時間,, 02 2382 2296,,2022-11-23,a42,"[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]",萬華區,4,1001-2000,25.0400064,121.4995238,寺廟/教堂
"https://www.google.com.tw/maps/place/%E5%8A%8D%E6%BD%AD%E5%8F%A4%E5%AF%BA/@23.546162,120.6402133,8z/data=!4m5!3m4!1s0x3442ac13f27edc79:0x815d5a3df97a3aa!8m2!3d25.0861949!4d121.5555169?hl=zh-TW",劍潭古寺,4.4,佛寺,552.0,, 10491台北市中山區北安路805巷6號,Plus Code: 3HP4+F5 中山區 台北市,0,0,0,0,星期三、08:30 到 17:30; 星期四、08:30 到 17:30; 星期五、08:30 到 17:30; 星期六、08:30 到 17:30; 星期日、08:30 到 17:30; 星期一、08:30 到 17:30; 星期二、08:30 到 17:30. 隱藏本週營業時間,, 02 2532 3834,,2022-11-23,a43,"[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]",中山區,4,501-1000,25.0861949,121.5555169,寺廟/教堂
"https://www.google.com.tw/maps/place/%E5%A4%A9%E6%81%A9%E5%AE%AE/@23.546162,120.6402133,8z/data=!4m5!3m4!1s0x3468002f112df9ff:0xd07f92a7884c7b38!8m2!3d24.9703809!4d121.5922006?hl=zh-TW",天恩宮,4.2,寺廟,92.0,, 116台北市文山區指南路三段38巷37-2號,Plus Code: XHCR+4W 文山區 台北市,0,0,0,0,,https://www.travel.taipei/zh-tw/attraction/details/77, 02 2938 2888,,2022-11-23,a44,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",文山區,4,51-200,24.9703809,121.5922006,寺廟/教堂
"https://www.google.com.tw/maps/place/%E6%99%AF%E7%BE%8E%E9%9B%86%E6%87%89%E5%BB%9F/@23.546162,120.6402133,8z/data=!4m5!3m4!1s0x3442aa00d9ab364b:0x6df509760f62f225!8m2!3d24.9915804!4d121.5418105?hl=zh-TW",景美集應廟,4.4,寺廟,142.0,, 116台北市文山區景美街37號,Plus Code: XGRR+JP 文山區 台北市,0,0,0,0,星期三、06:00 到 21:00; 星期四、06:00 到 21:00; 星期五、06:00 到 21:00; 星期六、06:00 到 21:00; 星期日、06:00 到 21:00; 星期一、06:00 到 21:00; 星期二、06:00 到 21:00. 隱藏本週營業時間,http://jm-jiyingtemple.org.tw/, 02 2934 8446,,2022-11-23,a45,"[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]",文山區,4,51-200,24.9915804,121.5418105,寺廟/教堂
"https://www.google.com.tw/maps/place/%E5%A4%A9%E4%B8%BB%E6%95%99%E8%81%96%E5%AE%B6%E5%A0%82/@23.546162,120.6402133,8z/data=!4m5!3m4!1s0x3442a9812872abdb:0xb4a2546dfd979f92!8m2!3d25.0288209!4d121.5340116?hl=zh-TW",天主教聖家堂,4.7,天主教教堂,901.0,, 106台北市大安區新生南路二段50號,Plus Code: 2GHM+GH 大安區 台北市,0,0,0,0,,http://www.holyfamilytaipei.org/, 02 2392 0701,,2022-11-23,a46,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",大安區,5,501-1000,25.0288209,121.5340116,寺廟/教堂
"https://www.google.com.tw/maps/place/%E5%8F%B0%E7%81%A3%E5%9F%BA%E7%9D%A3%E9%95%B7%E8%80%81%E6%95%99%E6%9C%83-%E6%9D%8E%E6%98%A5%E7%94%9F%E7%B4%80%E5%BF%B5%E6%95%99%E5%A0%82/@23.546162,120.6402133,8z/data=!4m5!3m4!1s0x3442a9115688b171:0x11329b0527d39ad6!8m2!3d25.0551079!4d121.5082453?hl=zh-TW",台灣基督長老教會-李春生紀念教堂,4.0,長老教會教堂,101.0,, 103台北市大同區貴德街44號,Plus Code: 3G45+27 大同區 台北市,0,0,0,0,,http://www.pct.org.tw/churchdata.aspx?strOrgNo=C03001, 02 2558 0753,,2022-11-23,a47,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",大同區,4,51-200,25.0551079,121.5082453,寺廟/教堂
"https://www.google.com.tw/maps/place/%E5%8F%B0%E5%8C%97%E6%B8%85%E7%9C%9F%E5%AF%BA/@23.546162,120.6402133,8z/data=!4m5!3m4!1s0x3442a9872bac4f6d:0x6f06f7b04e7f8e88!8m2!3d25.027953!4d121.5341927?hl=zh-TW",台北清真寺,4.7,清真寺,1646.0,, 10650台北市大安區新生南路二段62號,Plus Code: 2GHM+5M 大安區 台北市,0,0,0,0,星期三、10:00 到 17:00; 星期四、10:00 到 17:00; 星期五、10:00 到 17:00; 星期六、10:00 到 17:00; 星期日、10:00 到 17:00; 星期一、10:00 到 17:00; 星期二、10:00 到 17:00. 隱藏本週營業時間,http://www.taipeimosque.org.tw/, 02 2321 9445,,2022-11-23,a48,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]",大安區,5,1001-2000,25.027953,121.5341927,寺廟/教堂
"https://www.google.com.tw/maps/place/%E8%A5%BF%E9%96%80%E7%B4%85%E6%A8%93/@23.546162,120.6402133,8z/data=!4m5!3m4!1s0x3442a909a4acec8b:0x7c34275cfedcc1c5!8m2!3d25.0420139!4d121.5068592?hl=zh-TW",西門紅樓,4.2,歷史建築,14367.0,, 108台北市萬華區成都路10號,Plus Code: 2GR4+RP 萬華區 台北市,0,0,0,0,星期三、11:00 到 20:00; 星期四、11:00 到 20:00; 星期五、11:00 到 20:00; 星期六、11:00 到 22:00; 星期日、11:00 到 21:30; 星期一、休息; 星期二、11:00 到 20:00. 隱藏本週營業時間,https://www.redhouse.taipei/, 02 2311 9380,,2022-11-23,a49,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]",萬華區,4,3001 up,25.0420139,121.5068592,歷史景點
"https://www.google.com.tw/maps/place/MAISON+ACME%EF%BD%9C%E5%9C%93%E5%B1%B1%E5%88%A5%E9%82%B8/@23.546162,120.6402133,8z/data=!4m5!3m4!1s0x3442a951fdd9f7f9:0x6f859afa18f5c02b!8m2!3d25.0731071!4d121.5245933?hl=zh-TW",MAISON ACME｜圓山別邸,4.1,歷史建築,725.0,, 10491台北市中山區中山北路三段181-1號,Plus Code: 3GFF+6R 中山區 台北市,0,0,0,0,星期三、11:00 到 17:00; 星期四、11:00 到 17:00; 星期五、11:00 到 17:00; 星期六、11:00 到 17:00; 星期日、11:00 到 17:00; 星期一、11:00 到 17:00; 星期二、11:00 到 17:00. 隱藏本週營業時間,https://www.facebook.com/maison.acme, 02 6617 7979,,2022-11-23,a50,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0, 0]",中山區,4,501-1000,25.0731071,121.5245933,歷史景點
"https://www.google.com.tw/maps/place/%E8%87%BA%E5%8C%97%E5%AD%94%E5%AD%90%E5%BB%9F/@23.546162,120.6402133,8z/data=!4m5!3m4!1s0x3442a96a2f4261a1:0x64e39f190506b4b3!8m2!3d25.0727623!4d121.5161793?hl=zh-TW",臺北孔子廟,4.5,寺廟,1464.0,, 103台北市大同區大龍街275號,Plus Code: 3GF8+4F 大同區 台北市,0,0,0,0,星期三、08:30 到 21:00; 星期四、08:30 到 21:00; 星期五、08:30 到 21:00; 星期六、08:30 到 21:00; 星期日、08:30 到 21:00; 星期一、休息; 星期二、08:30 到 21:00. 隱藏本週營業時間,https://www.tctcc.taipei/, 02 2592 3934,,2022-11-23,a51,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]",大同區,4,1001-2000,25.0727623,121.5161793,寺廟/教堂
