1,停車場會摩擦地盤，設計不良，新車應該會抓狂。   冷氣冷到讓人頭痛，椅子上裝在臨時的階梯上，人一有動作就會發出聲音干擾表演，或許是想要有可移動式的空間，但覺得應該要在調整過。   看表演時觀眾需要經過一個轉換的心境過程才能進入表演者的情景，這裡完全沒有提供，好像就從門口踏進表演空間，赤裸裸的還停留在停車時的混亂就要看表演了。   建築物看似很大，但是表演場地卻很小。廁所在二樓，很不方便，走上去的樓梯像是工業用，如果一樓空間不夠要把廁所設在2樓，那樓梯應該是展示的一部分吧，但是連個燈都沒有，是用防火指示燈做為照明。表演時只有表演單位的人員，看不到展演廳的人員。感覺就像是大學時禮堂的狀況。   唯一好處是停車不用錢。          停車場會摩擦地盤，設計不良，新車應該會抓狂。   冷氣冷到讓人頭痛，椅子上裝在臨時的階梯上，人一有動作就會發出聲音幹擾表演，或許是想要有可移動式的空間，但覺得應該要在調整過。   看表演時觀眾需要經過一個轉換的心境過程才能進入表演者的情景，這裡完全沒有提供，好像就從門口踏進表演空間，赤裸裸的還停留在停車時的混亂就要看表演了。   建築物看似很大，但是表演場地卻很小。廁所在二樓，很不方便，走上去的樓梯像是工業用，如果一樓空間不夠要把廁所設在2樓，那樓梯應該是展示的一部分吧，但是連個燈都沒有，是用防火指示燈做為照明。表演時只有表演單位的人員，看不到展演廳的人員。感覺就像是大學時禮堂的狀況。   唯一好處是停車不用錢。  
1,用玻璃圍得緊緊的，卻不把玻璃擦乾淨  
1,每天營業的卡拉OK，吵死人，市府水力處互丟皮球，無做為不管理，爛死了  
1,交通方便又可以健身的大眾路線是初級走山好去處必備物品一水帽子雨傘或雨衣穿舒適登山鞋或雨鞋乾糧手機+上衣…  
1,一進去就蜂的聲音很大聲就不敢爬了  
1,某館員真是華啊，一段令人發笑的對話   華：因為台灣受日本統治，所以日本才一蹶不振?你看看日本剩下什麼?   A：很多啊，動畫產業   (光和服、建築、歷史背景、國力、經濟、社區、環境樣樣都說不完比KMT統治下的台灣好太多太多，)   華：你知道今年日本倒了多少家動畫公司嗎？   (倒了又如何？我們連能倒的動畫公司的都沒有啊哈哈哈，就算有好了，也請你舉出KMT統治下的動畫公司倒了幾家啊哈哈哈)   A：不知道   華：像七大罪的公司就倒了   (倒了再多家也比KMT統治的台灣多好幾倍的動畫產值，即使動畫產值減少，至少人家有動畫可以產出經濟和文化輸出，KMT有什麼動畫能拿出來跟日本比?也請你舉例一下啊哈哈哈)   A：要做第二季了啊   華：......  
1,溜滑梯品質一開始就爛到不行。  
1,水很深很深的一個地方   沒啥觀念的少在這消費  
1,不怎麼樣！   文青，就是另一種向大眾要錢的方式，變相是商業模式。  
1,數十年如一日 滿街的娃娃機店 不會想去了  
1,"假日去,沒有參拜指引,有一群人坐在廟門二側,好像廟是他們家開的。好像要買金紙才能拜,觀感非常不好。和地藏法會期間的盛況天差地別。  "
1,每次只有活動或是展覽，周邊的商家才會有生意的地方...          每次只有活動或是展覽，週邊的商家才會有生意的地方...  
1,人多路小 沒停車位 儘管是美不勝收 但是環境規劃實在欠缺  
1,某些店家在網路上po商品，去到實體店面根本沒貨，有被騙的感覺  
1,拍照也要接受盤問，是能有什麼事！還是站外面也有事！保全是什麼執法人員？！共產黨嗎！  
1,鄉愿老公：拆廁所？！太可笑了吧？          鄉願老公：拆廁所​​？ ！太可笑了吧？  
1,地板太滑害我滑倒手還破皮流血  
1,服務態度不佳、預約時問了一堆個資，結果竟沒排進去，害我們空等...%&¥¢~>_<*...  
1,週邊一大堆遊民 不好好管管丟盡台灣人的臉  
1,曾任行政院長之孫運璿先生，在蔣經國總統時代為國家經濟有重大貢獻，在他的故居瞻仰，也為現今的台灣祝祈！  
1,一堆蟑螂跑來跑去 老闆也不覺得奇怪   就很幫客人裝完餐之後就離開了 其實整體看起來沒有什麼太多的規劃  
1,  不，不要去這裡。   只有令人失望的食物，飲料，不知道如何表現的當地人，以及許多允許進食和準備食物的動物。   ***食物和飲料準備區域的狗是錯誤的***      
1,老舊簡陋，尤其是廁所，令人難受  
1,空中鳥瞰關渡紅樹林的歷史  
1,綠蔭很少，會曬到頭暈，   寶可夢GO補給站也不密集，   但是有VIP道館。  
1,廟前的小吃區超髒 夏天會熱到中暑 特別不要帶外國人前往 否則會留下陰影  
1,  這個小公園仍然關閉，孩子們不能玩，但歡迎 70 歲以上的人出去玩。      
1,2020.05.21 來訪，湖面上有幾隻魚的屍體，且有腐臭味傳出，希望下次來時相關單位已經改善  
1,很慢接電話態度也不是很好，說幫我轉電話還忘記轉等了三十幾秒才轉，很傻眼  
1,他們很是厲害，只理潛在顧客，對我們不屑一顧。  
1,很多路都不通，也不維修，只是圍起來不讓進而已  
1,超級不推薦 算命 小孔明 本來老闆娘說幫我看命盤 結果等了快半小時 變成老闆來看 然後在算了快半小時 沒講到什麼重點 只會嗯嗯啊啊的 感覺騙錢騙很大 還要2000元 = =  
1,古老三合院   看看就好   附近狗狗很多  
1,"劍潭古寺位於大直區北安路804巷6號,是個古樸的寺廟建築,廟前廣場寬廣,左邊柵欄小步道進入是墓園休閑區,平常是關閉的,作者昨天下午去參訪時是打開的,就跟隨著3人進入觀察究竟,有幾座納涼石頭椅,舒適涼快。隨即爬上台階- 劍潭蝴蝶園區前進,一路生態綠野蝴蝶群飛舞隨行,好棒棒!爬到山頂生態區,成群結隊蝴蝶和蜜蜂隨行很莊觀,偶爾停留在花卉上飛來飛去,身為攝影人立即捕捉美妙的身影,收穫滿滿,作品連連,再往上走上陽亭,遙望美麗華摩天輪,近在眼簾很清楚,回程往大自然生態園區步道,又見生態池裡資源豐富多彩,活潑跳跳而生動,展現出充沛的生命力,下山底了,約下午5點結束行程。  "
1,這間老闆娘超級無敵惡劣的店家，我在這個攤販旁的地瓜球攤販買地瓜球，等待期間因油溫高，稍微晚旁邊站了一下，結果老闆娘就問説妳有要買嗎？我説沒有，她就説那妳往旁邊站，做出很不耐煩的手勢讓我往旁邊去，還説我擋到她的招牌了，靠…大馬路上什麼時候變成她的家…很機車…請問這個可以報警？（我尊重用自己勞力付出賺錢的人，但不待我可以對這種事情一笑置之…）  
1,"台北市東區 公車就可以到達的登山步道全程走完約一個半小時, 步道規劃維護的很好  "
1,解籤人員不知道在沒耐心什麼？ 感覺就像不專業的  
1,很無言，網路查資料寫8：00開門，8:15分到 門口寫9：00才開放，不值得到訪  
1,服務：跟服務人員說要借一步討論，但服務員依舊在旁邊聽我們討論，很沒有隱私感，然後服務人員在討論的過程中插話推薦點什麼點什麼，有點沒有禮貌   服務人員一直要我們點整瓶紅酒，但我有告知說身體不方便，但還是一直推紅酒，覺得說有點不尊重客人，沒有把客人的身體當回事   價格：雞翅三隻180$感到非常的驚訝，現在雞翅都這麼貴了嗎   將入餐廳強迫低消450$，只聽音樂會400$的話，照常要低消，花了快一千，但感覺CP值不高，餐廳沒有到很好吃，份量很少，然後服務人員態度沒有很好  
1,  人太多了……有聲書的解釋太冗長了。   有很多地方不存在，因為導遊的人都在外面露營，所以很難看到受歡迎的作品。   在一樓櫃檯打車，我寫下來確認是台北市站，但司機帶我到總站……出租車司機好像不會看谷歌地圖。      
1,  ala我想問嗎？   我有一個回教堂，我想去清真寺，但我不知道它在哪裡，我的房子在宜蘭很遠，我可以把它轉移給infaq嗎？ k      
1,雖然展覽很好但是志工勸導態度非常差！  
1,破舊，沒有妥善保養，看起來沒人重視，文化局在幹嘛？  
1,鄰近市場雖然很方便 但是周遭攤販佔據人行道擺攤 人行道上很多抽菸的人 還有喝酒的  
1,對集乳媽媽不友善的環境。園區只有哺集乳室，未提供冰箱保存母乳，但不是哺乳期的媽媽去華山都一定帶著小孩當場餵，特別是因臨時性工作在園區待上數小時，無冰箱真的很不方便。   此次才知，同個園區是分三個場管單位，一般遊客服務是台灣文創公司負責，而華山小客廳與光點華山電影館是否有哺乳室與冰箱，需自行詢問，台灣文創不清楚。整個橫向連結很差，非常方便。  
1,2022.6.19 約17:00      在靠捷運站內的政治／歷史區，向一名髮色淺棕色、如男性短髮的女店員詢問書籍，收到的回應態度極差像是被訓話，且她表示這本書不是她負責的區域，然後直接被趕走，顧客體驗極差。  
1,停車超不方便！明明就有車子出來也無法排隊進場...拼命趕人離開...  
1,就是以前灌溉水溝沒什麼特色。  
1,好天氣到碧山嚴走走拜拜。  
1,對歷史的解說與評價僅有一面之詞，完全被當作政治工具使用  
1,50塊沒什麼東西可逛，購票前急著收門票，後來發現自己符合優惠資格以後他也不會退錢。經營的普普通通，陳設也不太像林語堂以前原居  
1,某些店家在網路上po商品，去到實體店面根本沒貨，有被騙的感覺  
1,這些公務員好大的官威，混吃等死。  
1,明明官網公告取票時間是到19:00，我朋友18:30過去被告知電腦已經關了，雖然最後中心人員有重開電腦也順利取走票，但那個感受很差，原來值晚班的人員這麼爽，六點半就在等下班了，真是令人佩服~  
1,"它是地標,多數人知道它是國父記念館,而不清楚它實稱為『逸仙公園』。   晨早即有運動人群在此聚集,而後老者前來聊天,再而後遊客、觀賞參展人士。   園內樹木花卉、噴水池、厠所、停車場,大致評語不差。  "
1,美術館這側外面到處施工，繞了好久最後從美術館停車場進去才找到路  
1,火車站地下月台，需要戴口罩，但卻不開空調，完全就是悶熱  
1,兒童樂園的密室逃脫真的超爛   16:00的局跟我說15:20過來等   然後等到不耐煩去問好幾次都叫我們等   換一個長髮女員工才告訴我們我們應該是16:00前面的員工報錯時間   白白浪費我40分鐘浪費時間   坐在這裡等40分鐘 員工態度還有夠差 真的不是不想體諒是真的很爛==  
1,  除了這個夜市主要有按摩店外……這似乎是當地人的住所（遊客很少，像幾個人一樣）。但是，從西門町到花溪，從這個夜市到我逛街實際上讓我很不舒服。我在那裡散步時被一個男人（我是女人）纏擾著。他在跟著我，我可以說出來，因為我做了假的轉身去了一家商店。在去夜市的途中，我凝視了很多東西，感覺非常不舒服。最後我告訴了我的台灣朋友，她說這個地區妓女很多，很不安全...所以對於我的獨行旅客和女士們- 請小心來到這裡。我會推薦其他夜市。      
1,根本只是交差應付罷了 這樣叫文創  
1,要不要也成立一個外省人博物館  
1,蛋糕不新鮮、服務生ㄎㄧㄤ。蛋糕乾的要死根本就是放很多天，服務生桌上的杯盤都不收，一進去都空桌空盤，服務生卻慢條斯理在櫃檯不知幹嘛，點飲料等了20分才送，店內人也不多，不知道整家店在幹嘛⋯⋯  
1,今天帶孩子過去，工作人員一直說有其他人要來而趕我們離開，活動不到一個小時就結束，導覽的非常倉促，感覺什麼都沒有學習到，送的贈品品質很差，對孩子沒什麼耐心，近期帶孩子參觀的親子場所這裡最糟糕，非常不推薦~  
1,滅香的後果，暑假旺季竟然空蕩蕩的，行天宮北投分宮已經變成行天教會了，很快就會改奉耶穌了，謝謝你齁新任行天宮董事，喝洋墨水喝到腦殘了嗎？很多人在問呦～  
1,有趣的地方，有一些體驗可以看和玩   但是空間不大還要花錢，推車被移動後包包離開原位差點找不到，櫃臺感覺一問三不知，很不專業  
1,國際的定義是什麼? 村的定義是什麼?  
1,這裡是執行野狗放餋傷人的地方，有群聚的野狗會傷人、吃野雁，全因台灣狗保強迫非餋狗人接受不安樂死放餋政策  
1,出入口多，但疫情有些出口還是沒管制  
1,春天有不少櫻花很不錯。最近看別人的評論說有紅花石蒜，可是今天特意去看時，卻沒看到，只剩下一區好幾盆的金花石蒜而已。  
1,有越來越好的感覺，但建築本身就是敗筆  
1,音樂每天幾乎都一樣.... 可以換好聽一點的嗎  
1,錢穆說孫臏和孫子同一個人 結果被挖出的古墓打臉 武功實在有夠差的 靠著胡適推薦和拍蔣介石馬屁成名 所謂外省來最厲害 最有名不過這程度 難怪這幫人會被趕出中國 剛好而已      無功無德 佔用台灣民脂民膏 蠻可惡的看板  
1,在愛國西路上有兩座古城門，一座在與延平南路的交叉口，叫小南門，一座在與公園路的交叉口，是南門，名稱為麗正門，很奇怪，坐車經過常只注意到小南門，而忽略了南門，兩者不仔細看，也以為一模一樣，其實不一樣，南門據說大些，而且是尖頂，仔細看看照片，比較一下，才知道。  
1,懇請不要凌晨敲鐘，小孩常常被鐘敲醒久久無法入眠，可否改在白天敲鐘，拜託不要凌晨敲鐘！拜託不要凌晨敲鐘！拜託不要凌晨敲鐘！  
1,"高中我唸建中,在此我晃盪了3年,也埋入我不少懷念記憶。   日據時代南門町三二三,面積很廣,大致是小南門至南門區域,有不少官員住於此地(日式宿舍)…。      而目前只侷限於植物園夲身,園區內前有中央圖書館、科學館、歷史博物館、廣播電台、荷花池、欽差行臺、植物研究培植園區…。      散步、健身運動、增廣知識,欣賞美景…。   這裡,是很棒的選擇處。  "
1,連假4天，這裡是個好散心的地方！不過想不到~~河濱公園裡面停車竟然要收費！台北市內道路都休4天不收費！~  
1,經過都會多少聞到一股淡淡的臭味，店家經常性的使用騎樓以及公共人行道作為倉庫以及展示區來營業，行人的空間受到相當程度的侵害。  
1,捷運便捷，休閒爬山好去處   文物歷史值得一看  
1,一點都不夢幻，就是一個一般的小湖，雜草很多，別被名稱騙了，沿路的風景好看很多  
1,很可惜，好的環境，但有人在吸煙而且坐很長時間。  
1,標示指引不清，貓空纜車站方向過去會經過內有惡犬的民宅，前天（7/30日）經過時被咬傷  
1,門票60   停車一個小時40   比一般的公園爛   錢都花到主建築   根本看不到什麼  
1,很悶熱，只有抓週那一間有冷氣，不適合夏天去  
1,場地很小，旁邊是工地，卡車進出影響遊興。（2019/12/9）  
2,  牛奶英語大師r-v-v-v-v-v-tr-rr-r-r-vr-n-r-v-tr，但我正在尋找車站前- t日元車站前在車站前4在車站前在車站前4是一張好照片m m n r 4 r引擎a g g g gb gd g df d m   mcmfmf   我可以做到pf mp mp tfmfmfpmmfp fpmf      
2,地方小人多，有小孩沒大人看，拿水槍亂噴人  
2,痾不知是我找錯路還是沒規劃，一路上超崎嶇的道路，然後看似路口的地方我就被狗叫聲嚇跑了!希望可以規劃整理一下，紓解一下象山的人潮，然後不要再說什麼要把松機變公園的鬼話了@@  
2,各種寶石幾乎都有攤在賣，只是開天價的攤販居多，連談價都不知如何下手!!  
2,水池裡面都快要沒水了。公園 管理處 是否 可以想辦法整理水池。裡面的生物好可憐水都是髒的  
2,"廟是古蹟,可是外面的鉄皮違建屋醜陋不堪,廟裡和其他廟一樣,角落一定堆掃把拖把雜物,另一角還有鷹架,先淨物手槽下也雜物一堆,誰敢帶外國朋友去？  "
2,人潮壅擠   找不到車位   太耗費時間了  
2,跟以前差很多，現在好像廢墟  
2,人造地景 假的一批 不值 騙人來的  
2,小時候的記憶   情人廟   #冷冷凊清  
2,繼續開放免費的會影響到立委女兒餐廳的生意。   窮B 們花個1、2千吃飯看個風景吧！  
2,今天買了十斤梅子，半包是爛的  
2,散場人流管控與動線設計不佳  
2,很棒的景點風景很棒環境舒適，之所以給兩顆星是因為美好浪漫的夜晚、夜景，被晚上設演唱台唱卡拉OK的阿伯大媽們毀了....  
2,幾乎都是童裝爲主，而且都是批發比較多，所以看不到有游客，卻依然能維持開店的開銷。          幾乎都是童裝爲主，而且都是批發比較多，所以看不到有遊客，卻依然能維持開店的開銷。  
2,可惜剩下渣渣   真的只有遺跡  
2,不仿逛逛，日式風格。          不彷逛逛，日式風格。  
2,互動教育少，一堆看板照相，和一堆影片打發  
2,"很難想像這是""台北市“的棒球場，只比嘉義球場好了個大螢幕的電子計分板。  "
2,一年座13次火車 沒有一次會準時  
2,違建太多 到處都是鐵皮屋  
2,應該還沒有規劃完成吧 完全不知道瓶蓋怎麼製作 只有文創的場地。  
2,要注意店家營業時間 但似乎都沒有開很晚  
2,從捷運芝山站過來看似很近，但要過馬路要等2-3個很久的紅綠燈，所以要預留5-8分鐘給等紅綠燈，雖然算新，但座位設備一般，座位沒有高低差會被前方擋住，一般不會想來這看演出。  
2,"注意!蟲，掉落在身上會很癢(在後脖子爬，我因用手撥開，沒看到，醫生說疑似隱翅蟲,要立刻用水清洗，千萬不可打死，因它身體內毒腋很多會大面積潰瘍且會擴散，要用吹氣或抖動使其掉落，第4天了還在癢)。  "
2,風景美   氣氛佳   但有人在大聲講電話  
2,老人家要去洗手間要走上拱橋樓梯不方便  
2,嗅到很大的琉璜味；由於位置在山上風很大舒服涼快！  
2,维护不好，摇摇欲坠          維護不好，搖搖欲墜  
2,目前一小段步道坍方。而就台北市其他的親山步道來比較， 此處多階梯，坡度陡，路面較不平整。串接的下菁礐步道還較為好走。  
2,亂!看不出任何深入點文化面的介紹  
2,大稻程，古早的港口，商品交易中心，新思維、文化交流場所，時代變化下的遺產，有時間練身體，顧健康，就來此，找巷弄逛逛，早一步，回味從前，晚一步，消失時代中⋯  
2,除了部份原民文物收藏展出外，其實內容貧乏，看不出收費150元的價值在那！或許只適合對原民毫無認知的人看看。  
2,店面應該有一半以上沒開在招租，但排隊店照排。  
2,我要努力把評分拉低一點，這樣才不會讓太多人來  
2,保留日據時官舍（徐州路就有前市長官邸）…有些人認為就以保留建築做些文創或傳統台灣+台北美食傳承空間…但稱其為台灣文學基地？?典故又是什麼呢？？台灣日式建築保留太多了吧？?台灣文化是只有日據皇民文化嗎？？？  
2,非常乾淨的老建築，可惜創意市集都沒了，因為疫情吧  
2,不推薦在尖峰、連假時段來用餐   不然只會在這邊等一小時吃不到飯  
2,館內廁所標示不清及未告知齊全資訊。進館參觀時發現入口處洗手間擠滿了團體觀光客，光是上個洗手間就要排隊許久。因小朋友不耐等候，於是問了清掃阿姨才知道他處也有洗手間可供使用。導覽人員在這部分是否應該加強！？而不是讓所有人都擠在一樓的洗手間⋯告知其他幾處也有洗手間可供使用。讓去觀內參觀的遊客別一窩蜂的以為只有一處洗手間。  
2,三張犁墳墓地改建的公園  
2,本來就不大了外面還有市集…攤位圍著車站是要怎麼拍照？  
2,遠看過去好像不錯 有貨櫃酒吧 但實際入場發現設備陽春 重點廁所衛生真的不ok 很噁心   如果要發展起來 基本設施真的要改善很多   不然不會再去  
2,很久沒來了 今天再次造訪有點失望 大片的綠草地被太陽能板佔據  
2,繞一圈，腳被叮得狠慘，很慘。 若可以，我會上傳我的腳。  
2,校方對於身障停車位經常糟佔用，確長期忽視，也無取締辦法，管理鬆懈所以經常遭到佔用。   最近進入發現身障車位佔用情況已經改善了，不像以前在幾乎常常都被佔用成常態了，不過看到一個現像，就是幾乎所有人在校園內走動都戴著口罩，唯有進來的廠商有看到沒有戴上口罩的，還有一位留著鬍子的應該是外籍學生，邊聊天邊走都沒有戴上口罩。戴上口罩似乎很難遵守規則。  
2,"出入動線還不錯!服務人員大多數很盡責,售票人員也很親切。但常見到遊民睡在站門旁。或坐在站內旅客等候區,還有睡在機車停車區出入樓梯,感到不舒服。  "
2,唉..可以學一下新店碧潭嗎  
2,靠勢高傲溝通封閉古板過時百般刁難的教堂本堂強勢熱心教友慣用語言霸凌嘲笑踐踏其他人的自尊，這已經牽涉到法律公然侮辱毀謗的行為，卻洋洋得意欠反省反增偏見操控曲解言論毫不覺得讓別人身心靈受傷的煉獄的‘’天堂‘’。  
2,道路不夠寬，有些地方會車得單向，來的不時候，茶葉示範廠整修中。  
2,"幾乎都是階梯，對膝蓋有害,而且階梯踏面大小不一，很危險。感覺這個不長常維護，植物長得太茂密，無法呼吸！  "
2,跑道學生訓練與民眾共用會有危險。  
2,没有飛機劃過頭頂的震撼感  
2,就是觀光夜市 沒什麼特別的   蠻擠的 很多吃的沒標記價格  
2,學生可以一人佔30個位子，面紙一小張也可以佔位子，不讓外來人有任何機會。老師很好，助教很好。覺得老師在這裏，除了高薪之外，應該會受很多學生的氣。  
2,展覽區域不大，能展示的東西太少  
2,※整體環境、設計風格顯著且舒適。在消費上就是要你多花不少錢～      ※會計人員頗兩光，上過的課程金額算錯（少算）而且還是隔了好幾天才跟我聯繫說算錯還把多給的點數扣回= =      ※某次因工作需要了解看展，（同事一直主動聯繫對方）負責的公關員回覆跟聯繫可以拖到兩個星期後才以模糊的理由婉拒，在這之前陪同是去看展時發票是給工讀生開的，這不打緊但還可以開錯兩次讓同事多跑幾趟（雖然離公司不遠但觀感很差）（另外也是有熱心的工作人員）      ※以前去聽日本的字體設計師的講座，翻譯人員講到後來直接請台下的設計師書籍翻譯來幫他翻譯，用心程度令人汗顏。（功課沒有做足）      ※課程部分價格高，且不會事先特別說明課程內容或是適合什麼樣的人去上課（網頁只會說的很大概，但想知道更進階的細項無從諮詢，服務人員無法完全了解，甚至有些是工讀生）      餐廳部分價格過高，強調有機跟當地特殊食材，調理普通整體想要營造精緻的感覺，如果只是想要去吃氣氛、想要有大一點的座位空間可以去吃～  
2,  過去，薰衣草和波斯菊遍布公園後方，但現在卻是一片荒原。對不起   前景中的公園很美      
2,  曾經真的很喜歡這個地方。現在感覺雜亂無章，時尚過時。變得更貴了。      
2,人山人海的，一個排骨便當220元貴鬆鬆，走去北車買就好了  
2,花季公車搭乘地點有變卻沒在公車亭寫害人白等  
2,售票口超級難找，來了好幾次都要多繞好幾圈，本來以為是我路癡結果問了朋友發現大家也覺得很難找。   會員購票50元，報電話就可以了，售票櫃員有待加強不知道是吃了什麼SOP硬要叫人掃前方QRcode 說掃了有看到會員就是會員，但是大小姐啊沒cookies沒記住的話進入就是註冊頁面，我甚至還沒登入當然吃不到資料啊。   再做一堆好想很漂亮的東西之前先把基本的流程先搞定了好嗎？整個signage design亂無章法，不是掛著設計名號就覺得自己好棒好嗎  
2,來看江雲之間4/4週日下午場次，   非常感謝取票的服務台小姐親切熱心提供協助。      但門口量體溫的人員面無表情+指令給得一板一眼（讓人感覺像犯人...），真心建議請語帶柔和、面帶微笑。      看完了離場後才想到忘了拿午餐，折返時在入口處只是禮貌詢問，但灰色制服的兩位小姐的態度頗讓人有「禁止硬闖」之感。之後有另一位服務人員帶著我的午餐走出來，還對我皺眉頭  
2,它是三級古蹟，但是它是私人民宅，不能隨意進入參觀，只能在外面觀賞拍照。  
2,  文昌寺是有孩子在校讀書的父母前來祈求好運的熱門場所。      
2,  翡翠是外國人難以理解的寶石。   好與壞..我不知道為什麼它必須很貴。   注意   中國雲南省麗江是一個盛產玉石的地方。   住在那裡會怎樣？      
2,  雞尾酒並沒有給我留下深刻的印象（杜松子酒和湯力，配以超大酒杯中的橙片），食物也很糟糕（湯不溫不火，羊排冷食，骨頭上絕對沒有肉，隨機分類在一堆土豆泥裡夾著“麵包”的蔬菜，全部放在一個盤子裡，在我朋友的菜上菜後大約十分鐘才上菜）。上面寫著“1930s”的 2 米鐘看起來像是有人在網上為萬聖節買的派對裝飾品。他們甚至沒有牛排刀。這裡的一切都是假的，但最糟糕的是，看起來他們甚至都沒有試圖說服我們它不是。      
2,不怎麼適合親子同遊，有一些流浪漢，B2是算命街，B3有一些動漫的商店，整體來說應該不會再去第二次  
2,這條步道所經過的水域雖然沒有明顯的髒亂，但水質依然堪憂，水的顏色呈現詭異的粉藍綠色，透光度非常差，水裡面魚沒幾隻，也幾乎沒有水生植物，使得岩石表面的黃色特別突出，整條溪流死氣沉沉，就只差沒有飄出奇怪的味道了。   步道途經的山林也缺乏生物生存，感覺受到人類干擾太嚴重，山裡面迴盪著圓覺寺所播放的佛經，有種被強迫收聽的感覺，我想不只人們會認為這使得空氣瀰漫著一股詭譎的氣氛，連動物們都會不堪其擾，搬家了事吧。   看到有人在那溪邊戲水，我真的很懷疑他們是不是沒看過乾淨的水長怎樣，他們最好小心身體健康，那佛經唸來唸去唸到整個生態都毀滅了。  
2,蓋了一堆蚊子管到底給誰用？我們納的稅就這樣浪費嗎  
2,環境髒亂 垃圾都亂丟 素質怎麼那麼低  
2,鬧中取靜，讚！疫情稍解封運動的人就多了，是市民休假運動的好地方  
2,除了成功路開頭有鋪面，後面都是原始土地  
2,地方不錯，東西跟其他地方差異性比較大，可惜的是電梯也太久了，也沒有樓梯可以自己走下去⋯⋯  
2,池點雜物樹枝多，入口建築凌亂違建充斥  
2,很早就關了，離打烊時間明明還很久。  
2,去停車，車場設計十份差，動線很不好，如為停車或消費不建議。  
2,標誌錯誤已久，一直不作更正，這工程是如何驗收的。  
2,目前前往軍艦岩步道－奇岩登山口封閉中哦！  
2,楊先生本人的作品是好的   但作為一個美術館   管理和展場都十分不到位   各種臨時性雜物和慘不忍睹的外牆磁磚脫落、亂加招牌   愧對藝術家  
2,就只有門可以看看，沒有規劃讓人參觀  
2,牛肉變薄了，肉也變少了，吃了很多年但以後不會去了，可惜  
2,一個空間明顯不足 卻硬擠出來的公園 不舒服.  
2,有特定目標在前往 不好逛  
2,爬完100多階樓梯上面是一間廟，沒有想像的好。  
2,來的時間不對。整排路樹都是枯枝，無葉無花。  
2,  農曆年期間可能很熱鬧，但在 11 月的周三晚上 8 點，這裡幾乎空無一人。沒什麼特別的。市內其他類似的街道。不值得坐地鐵到這條街。      
2,二樓的餐廳地板及桌面常常油膩，筆者幾乎每個禮拜都去內用刀削麵，但是沒有看到餐廳整潔的改善。  
2,白晝之夜太多沒水準的人  
2,舊建築有氣氛，也有霉味，服務專業不夠，點餐都弄不清楚，還要接受換餐  
2,很有特色的博物館，很多東西都很有創意   像是裡面的迷你火車會動、超級小電視   但是這種小巧思不多，有些東西在以前是   很驚奇的，2021年了那些東西顯得沒那麼特別   走進袖珍博物館感覺像是十幾年沒變一樣   很多小人物也做得沒那麼精緻   既然要開博物館收門票，應該要更用心一點   不能敷衍了事，成人一人200歲太貴了  
